alt (m)  	time 	
1351392.9409	2015-01-12 23:47:34.159180	
1351378.8217	2015-01-12 23:47:35.179334	
1351364.6902000001	2015-01-12 23:47:36.199487	
1351350.5464999999	2015-01-12 23:47:37.219641	
1351336.3906	2015-01-12 23:47:38.239796	
1351322.2227	2015-01-12 23:47:39.259949	
1351308.0427000001	2015-01-12 23:47:40.280103	
1351293.8507999999	2015-01-12 23:47:41.300256	
1351279.6468	2015-01-12 23:47:42.320409	
1351265.4310000001	2015-01-12 23:47:43.340564	
1351251.2032999999	2015-01-12 23:47:44.360716	
1351236.9638	2015-01-12 23:47:45.380871	
1351222.7124999999	2015-01-12 23:47:46.401025	
1351208.4495000001	2015-01-12 23:47:47.421179	
1351194.1749	2015-01-12 23:47:48.441332	
1351179.8887	2015-01-12 23:47:49.461484	
1351165.5909	2015-01-12 23:47:50.481639	
1351151.2816000001	2015-01-12 23:47:51.501792	
1351136.9608	2015-01-12 23:47:52.521947	
1351122.6285999999	2015-01-12 23:47:53.542099	
1351108.2851	2015-01-12 23:47:54.562253	
1351093.9302000001	2015-01-12 23:47:55.582408	
1351079.5641000001	2015-01-12 23:47:56.602561	
1351065.1867	2015-01-12 23:47:57.622714	
1351050.7982000001	2015-01-12 23:47:58.642868	
1351036.3986	2015-01-12 23:47:59.663021	
1351021.9879000001	2015-01-12 23:48:00.683176	
1351007.5662	2015-01-12 23:48:01.703329	
1350993.1335	2015-01-12 23:48:02.723484	
1350978.6899999999	2015-01-12 23:48:03.743636	
1350964.2356	2015-01-12 23:48:04.763790	
1350949.7703	2015-01-12 23:48:05.783943	
1350935.2943	2015-01-12 23:48:06.804098	
1350920.8075000001	2015-01-12 23:48:07.824250	
1350906.3100999999	2015-01-12 23:48:08.844405	
1350891.8021	2015-01-12 23:48:09.864558	
1350877.2834999999	2015-01-12 23:48:10.884713	
1350862.7544	2015-01-12 23:48:11.904865	
1350848.2149	2015-01-12 23:48:12.925018	
1350833.6649	2015-01-12 23:48:13.945172	
1350819.1044999999	2015-01-12 23:48:14.965327	
1350804.5338000001	2015-01-12 23:48:15.985480	
1350789.9528999999	2015-01-12 23:48:17.005634	
1350775.3618000001	2015-01-12 23:48:18.025787	
1350760.7605000001	2015-01-12 23:48:19.045942	
1350746.149	2015-01-12 23:48:20.066095	
1350731.5275999999	2015-01-12 23:48:21.086247	
1350716.8961	2015-01-12 23:48:22.106402	
1350702.2546000001	2015-01-12 23:48:23.126556	
1350687.6033000001	2015-01-12 23:48:24.146709	
1350672.942	2015-01-12 23:48:25.166864	
1350658.2709999999	2015-01-12 23:48:26.187016	
1350643.5902	2015-01-12 23:48:27.207171	
1350628.8997	2015-01-12 23:48:28.227324	
1350614.1995000001	2015-01-12 23:48:29.247477	
1350599.4897	2015-01-12 23:48:30.267632	
1350584.7704	2015-01-12 23:48:31.287784	
1350570.0416000001	2015-01-12 23:48:32.307938	
1350555.3033	2015-01-12 23:48:33.328093	
1350540.5556000001	2015-01-12 23:48:34.348246	
1350525.7986000001	2015-01-12 23:48:35.368400	
1350511.0322	2015-01-12 23:48:36.388553	
1350496.2566	2015-01-12 23:48:37.408707	
1350481.4719	2015-01-12 23:48:38.428860	
1350466.6779	2015-01-12 23:48:39.449015	
1350451.8748999999	2015-01-12 23:48:40.469168	
1350437.0628	2015-01-12 23:48:41.489321	
1350422.2416999999	2015-01-12 23:48:42.509476	
1350407.4117000001	2015-01-12 23:48:43.529629	
1350392.5728	2015-01-12 23:48:44.549781	
1350377.7250000001	2015-01-12 23:48:45.569936	
1350362.8684	2015-01-12 23:48:46.590089	
1350348.0031000001	2015-01-12 23:48:47.610244	
1350333.1292000001	2015-01-12 23:48:48.630397	
1350318.2466	2015-01-12 23:48:49.650550	
1350303.3554	2015-01-12 23:48:50.670705	
1350288.4556	2015-01-12 23:48:51.690858	
1350273.5474	2015-01-12 23:48:52.711011	
1350258.6307999999	2015-01-12 23:48:53.731165	
1350243.7058000001	2015-01-12 23:48:54.751318	
1350228.7723999999	2015-01-12 23:48:55.771473	
1350213.8308000001	2015-01-12 23:48:56.791626	
1350198.8809	2015-01-12 23:48:57.811781	
1350183.9229000001	2015-01-12 23:48:58.831933	
1350168.9568	2015-01-12 23:48:59.852087	
1350153.9826	2015-01-12 23:49:00.872240	
1350139.0003	2015-01-12 23:49:01.892395	
1350124.0101000001	2015-01-12 23:49:02.912548	
1350109.0120000001	2015-01-12 23:49:03.932702	
1350094.0061000001	2015-01-12 23:49:04.952855	
1350078.9923	2015-01-12 23:49:05.973010	
1350063.9706999999	2015-01-12 23:49:06.993163	
1350048.9415	2015-01-12 23:49:08.013315	
1350033.9046	2015-01-12 23:49:09.033469	
1350018.8600999999	2015-01-12 23:49:10.053624	
1350003.8081	2015-01-12 23:49:11.073777	
1349988.7485	2015-01-12 23:49:12.093932	
1349973.6814999999	2015-01-12 23:49:13.114084	
1349958.6070999999	2015-01-12 23:49:14.134239	
1349943.5253999999	2015-01-12 23:49:15.154392	
1349928.4364	2015-01-12 23:49:16.174545	
1349913.3400999999	2015-01-12 23:49:17.194699	
1349898.2367	2015-01-12 23:49:18.214853	
1349883.1261	2015-01-12 23:49:19.235006	
1349868.0083999999	2015-01-12 23:49:20.255161	
1349852.8837000001	2015-01-12 23:49:21.275314	
1349837.7520999999	2015-01-12 23:49:22.295468	
1349822.6135	2015-01-12 23:49:23.315621	
1349807.4680999999	2015-01-12 23:49:24.335774	
1349792.3158	2015-01-12 23:49:25.355929	
1349777.1566999999	2015-01-12 23:49:26.376081	
1349761.9909999999	2015-01-12 23:49:27.396235	
1349746.8185000001	2015-01-12 23:49:28.416389	
1349731.6395	2015-01-12 23:49:29.436542	
1349716.4539000001	2015-01-12 23:49:30.456697	
1349701.2618	2015-01-12 23:49:31.476849	
1349686.0633	2015-01-12 23:49:32.497004	
1349670.8583	2015-01-12 23:49:33.517157	
1349655.6470000001	2015-01-12 23:49:34.537312	
1349640.4294	2015-01-12 23:49:35.557466	
1349625.2056	2015-01-12 23:49:36.577618	
1349609.9756	2015-01-12 23:49:37.597771	
1349594.7394000001	2015-01-12 23:49:38.617926	
1349579.4972000001	2015-01-12 23:49:39.638079	
1349564.2489	2015-01-12 23:49:40.658233	
1349548.9946000001	2015-01-12 23:49:41.678386	
1349533.7344	2015-01-12 23:49:42.698541	
1349518.4683999999	2015-01-12 23:49:43.718694	
1349503.1965000001	2015-01-12 23:49:44.738847	
1349487.9188999999	2015-01-12 23:49:45.759000	
1349472.6355000001	2015-01-12 23:49:46.779155	
1349457.3465	2015-01-12 23:49:47.799308	
1349442.0518	2015-01-12 23:49:48.819463	
1349426.7516999999	2015-01-12 23:49:49.839615	
1349411.446	2015-01-12 23:49:50.859770	
1349396.1348000001	2015-01-12 23:49:51.879923	
1349380.8182999999	2015-01-12 23:49:52.900076	
1349365.4964000001	2015-01-12 23:49:53.920229	
1349350.1691999999	2015-01-12 23:49:54.940384	
1349334.8367999999	2015-01-12 23:49:55.960537	
1349319.4992	2015-01-12 23:49:56.980692	
1349304.1565	2015-01-12 23:49:58.000845	
1349288.8086000001	2015-01-12 23:49:59.020999	
1349273.4558000001	2015-01-12 23:50:00.041152	
1349258.098	2015-01-12 23:50:01.061305	
1349242.7352	2015-01-12 23:50:02.081460	
1349227.3676	2015-01-12 23:50:03.101614	
1349211.9952	2015-01-12 23:50:04.121766	
1349196.618	2015-01-12 23:50:05.141921	
1349181.2361999999	2015-01-12 23:50:06.162074	
1349165.8496000001	2015-01-12 23:50:07.182229	
1349150.4584999999	2015-01-12 23:50:08.202381	
1349135.0628	2015-01-12 23:50:09.222534	
1349119.6625999999	2015-01-12 23:50:10.242689	
1349104.2579999999	2015-01-12 23:50:11.262842	
1349088.8489999999	2015-01-12 23:50:12.282995	
1349073.4356	2015-01-12 23:50:13.303150	
1349058.0179999999	2015-01-12 23:50:14.323303	
1349042.5961	2015-01-12 23:50:15.343458	
1349027.1701	2015-01-12 23:50:16.363611	
1349011.7398999999	2015-01-12 23:50:17.383763	
1348996.3056999999	2015-01-12 23:50:18.403917	
1348980.8674000001	2015-01-12 23:50:19.424072	
1348965.4251999999	2015-01-12 23:50:20.444226	
1348949.9791000001	2015-01-12 23:50:21.464379	
1348934.5290999999	2015-01-12 23:50:22.484533	
1348919.0754	2015-01-12 23:50:23.504686	
1348903.6179	2015-01-12 23:50:24.524839	
1348888.1566000001	2015-01-12 23:50:25.544994	
1348872.6917999999	2015-01-12 23:50:26.565146	
1348857.2233	2015-01-12 23:50:27.585301	
1348841.7514	2015-01-12 23:50:28.605455	
1348826.2759	2015-01-12 23:50:29.625608	
1348810.797	2015-01-12 23:50:30.645761	
1348795.3148000001	2015-01-12 23:50:31.665915	
1348779.8292	2015-01-12 23:50:32.686068	
1348764.3403	2015-01-12 23:50:33.706223	
1348748.8483	2015-01-12 23:50:34.726376	
1348733.3530000001	2015-01-12 23:50:35.746530	
1348717.8547	2015-01-12 23:50:36.766683	
1348702.3533000001	2015-01-12 23:50:37.786837	
1348686.8489999999	2015-01-12 23:50:38.806990	
1348671.3415999999	2015-01-12 23:50:39.827145	
1348655.8314	2015-01-12 23:50:40.847297	
1348640.3184	2015-01-12 23:50:41.867452	
1348624.8025	2015-01-12 23:50:42.887605	
1348609.284	2015-01-12 23:50:43.907760	
1348593.7627000001	2015-01-12 23:50:44.927912	
1348578.2389	2015-01-12 23:50:45.948067	
1348562.7124000001	2015-01-12 23:50:46.968219	
1348547.1835	2015-01-12 23:50:47.988374	
1348531.6521000001	2015-01-12 23:50:49.008527	
1348516.1181999999	2015-01-12 23:50:50.028681	
1348500.5821	2015-01-12 23:50:51.048834	
1348485.0436	2015-01-12 23:50:52.068989	
1348469.5029	2015-01-12 23:50:53.089142	
1348453.96	2015-01-12 23:50:54.109294	
1348438.4149	2015-01-12 23:50:55.129449	
1348422.8677000001	2015-01-12 23:50:56.149603	
1348407.3185999999	2015-01-12 23:50:57.169756	
1348391.7674	2015-01-12 23:50:58.189911	
1348376.2143000001	2015-01-12 23:50:59.210063	
1348360.6594	2015-01-12 23:51:00.230218	
1348345.1026000001	2015-01-12 23:51:01.250371	
1348329.5441000001	2015-01-12 23:51:02.270524	
1348313.9838	2015-01-12 23:51:03.290678	
1348298.422	2015-01-12 23:51:04.310831	
1348282.8585000001	2015-01-12 23:51:05.330985	
1348267.2934000001	2015-01-12 23:51:06.351140	
1348251.7268999999	2015-01-12 23:51:07.371293	
1348236.1588999999	2015-01-12 23:51:08.391447	
1348220.5895	2015-01-12 23:51:09.411599	
1348205.0188	2015-01-12 23:51:10.431754	
1348189.4469000001	2015-01-12 23:51:11.451907	
1348173.8736	2015-01-12 23:51:12.472062	
1348158.2993000001	2015-01-12 23:51:13.492215	
1348142.7238	2015-01-12 23:51:14.512368	
1348127.1472	2015-01-12 23:51:15.532523	
1348111.5697000001	2015-01-12 23:51:16.552676	
1348095.9912	2015-01-12 23:51:17.572828	
1348080.4117999999	2015-01-12 23:51:18.592983	
1348064.8315000001	2015-01-12 23:51:19.613136	
1348049.2504	2015-01-12 23:51:20.633291	
1348033.6686	2015-01-12 23:51:21.653444	
1348018.0862	2015-01-12 23:51:22.673597	
1348002.5031000001	2015-01-12 23:51:23.693750	
1347986.9193	2015-01-12 23:51:24.713905	
1347971.3351	2015-01-12 23:51:25.734058	
1347955.7504	2015-01-12 23:51:26.754213	
1347940.1653	2015-01-12 23:51:27.774365	
1347924.5799	2015-01-12 23:51:28.794520	
1347908.9941	2015-01-12 23:51:29.814673	
1347893.4080000001	2015-01-12 23:51:30.834828	
1347877.8219000001	2015-01-12 23:51:31.854979	
1347862.2355	2015-01-12 23:51:32.875134	
1347846.649	2015-01-12 23:51:33.895287	
1347831.0625	2015-01-12 23:51:34.915442	
1347815.476	2015-01-12 23:51:35.935594	
1347799.8896000001	2015-01-12 23:51:36.955749	
1347784.3033	2015-01-12 23:51:37.975902	
1347768.7172000001	2015-01-12 23:51:38.996055	
1347753.1313	2015-01-12 23:51:40.016209	
1347737.5456000001	2015-01-12 23:51:41.036363	
1347721.9604	2015-01-12 23:51:42.056516	
1347706.3755000001	2015-01-12 23:51:43.076671	
1347690.7911	2015-01-12 23:51:44.096824	
1347675.2071	2015-01-12 23:51:45.116979	
1347659.6237999999	2015-01-12 23:51:46.137131	
1347644.041	2015-01-12 23:51:47.157284	
1347628.4589	2015-01-12 23:51:48.177439	
1347612.8774999999	2015-01-12 23:51:49.197593	
1347597.2969	2015-01-12 23:51:50.217745	
1347581.7171	2015-01-12 23:51:51.237900	
1347566.1381999999	2015-01-12 23:51:52.258053	
1347550.5600999999	2015-01-12 23:51:53.278208	
1347534.9831999999	2015-01-12 23:51:54.298361	
1347519.4072	2015-01-12 23:51:55.318513	
1347503.8322999999	2015-01-12 23:51:56.338668	
1347488.2586000001	2015-01-12 23:51:57.358821	
1347472.6861	2015-01-12 23:51:58.378975	
1347457.1148000001	2015-01-12 23:51:59.399129	
1347441.5449000001	2015-01-12 23:52:00.419283	
1347425.9763	2015-01-12 23:52:01.439436	
1347410.4091	2015-01-12 23:52:02.459589	
1347394.8433999999	2015-01-12 23:52:03.479744	
1347379.2792	2015-01-12 23:52:04.499896	
1347363.7165999999	2015-01-12 23:52:05.520051	
1347348.1555999999	2015-01-12 23:52:06.540205	
1347332.5963000001	2015-01-12 23:52:07.560358	
1347317.0388	2015-01-12 23:52:08.580511	
1347301.483	2015-01-12 23:52:09.600665	
1347285.9291000001	2015-01-12 23:52:10.620818	
1347270.3770999999	2015-01-12 23:52:11.640973	
1347254.8271000001	2015-01-12 23:52:12.661126	
1347239.2790000001	2015-01-12 23:52:13.681280	
1347223.733	2015-01-12 23:52:14.701434	
1347208.1891999999	2015-01-12 23:52:15.721587	
1347192.6475	2015-01-12 23:52:16.741740	
1347177.108	2015-01-12 23:52:17.761895	
1347161.5708000001	2015-01-12 23:52:18.782047	
1347146.0360000001	2015-01-12 23:52:19.802202	
1347130.5035000001	2015-01-12 23:52:20.822355	
1347114.9734	2015-01-12 23:52:21.842510	
1347099.4458999999	2015-01-12 23:52:22.862663	
1347083.9209	2015-01-12 23:52:23.882816	
1347068.3984999999	2015-01-12 23:52:24.902969	
1347052.8788000001	2015-01-12 23:52:25.923124	
1347037.3617	2015-01-12 23:52:26.943277	
1347021.8474000001	2015-01-12 23:52:27.963431	
1347006.3359999999	2015-01-12 23:52:28.983584	
1346990.8274000001	2015-01-12 23:52:30.003739	
1346975.3217	2015-01-12 23:52:31.023892	
1346959.8189999999	2015-01-12 23:52:32.044045	
1346944.3193999999	2015-01-12 23:52:33.064198	
1346928.8228	2015-01-12 23:52:34.084353	
1346913.3293000001	2015-01-12 23:52:35.104506	
1346897.8391	2015-01-12 23:52:36.124661	
1346882.3521	2015-01-12 23:52:37.144813	
1346866.8683	2015-01-12 23:52:38.164968	
1346851.388	2015-01-12 23:52:39.185121	
1346835.9110000001	2015-01-12 23:52:40.205274	
1346820.4375	2015-01-12 23:52:41.225429	
1346804.9675	2015-01-12 23:52:42.245582	
1346789.5011	2015-01-12 23:52:43.265735	
1346774.0382999999	2015-01-12 23:52:44.285890	
1346758.5791	2015-01-12 23:52:45.306043	
1346743.1237000001	2015-01-12 23:52:46.326195	
1346727.6721000001	2015-01-12 23:52:47.346350	
1346712.2242999999	2015-01-12 23:52:48.366503	
1346696.7804	2015-01-12 23:52:49.386658	
1346681.3404000001	2015-01-12 23:52:50.406811	
1346665.9043999999	2015-01-12 23:52:51.426966	
1346650.4724999999	2015-01-12 23:52:52.447118	
1346635.0447	2015-01-12 23:52:53.467271	
1346619.6209	2015-01-12 23:52:54.487426	
1346604.2015	2015-01-12 23:52:55.507579	
1346588.7863	2015-01-12 23:52:56.527733	
1346573.3754	2015-01-12 23:52:57.547886	
1346557.9687999999	2015-01-12 23:52:58.568040	
1346542.5667000001	2015-01-12 23:52:59.588195	
1346527.169	2015-01-12 23:53:00.608348	
1346511.7759	2015-01-12 23:53:01.628500	
1346496.3873999999	2015-01-12 23:53:02.648655	
1346481.0035000001	2015-01-12 23:53:03.668808	
1346465.6242	2015-01-12 23:53:04.688963	
1346450.2497	2015-01-12 23:53:05.709115	
1346434.8799999999	2015-01-12 23:53:06.729270	
1346419.5152	2015-01-12 23:53:07.749422	
1346404.1551999999	2015-01-12 23:53:08.769577	
1346388.8001999999	2015-01-12 23:53:09.789730	
1346373.4502000001	2015-01-12 23:53:10.809884	
1346358.1052999999	2015-01-12 23:53:11.830037	
1346342.7653999999	2015-01-12 23:53:12.850192	
1346327.4308	2015-01-12 23:53:13.870345	
1346312.1013	2015-01-12 23:53:14.890499	
1346296.7771999999	2015-01-12 23:53:15.910651	
1346281.4583000001	2015-01-12 23:53:16.930806	
1346266.1447999999	2015-01-12 23:53:17.950959	
1346250.8367999999	2015-01-12 23:53:18.971114	
1346235.5342000001	2015-01-12 23:53:19.991266	
1346220.2372000001	2015-01-12 23:53:21.011421	
1346204.9457	2015-01-12 23:53:22.031574	
1346189.6599000001	2015-01-12 23:53:23.051729	
1346174.3798	2015-01-12 23:53:24.071882	
1346159.1054	2015-01-12 23:53:25.092035	
1346143.8369	2015-01-12 23:53:26.112188	
1346128.5741000001	2015-01-12 23:53:27.132343	
1346113.3173	2015-01-12 23:53:28.152496	
1346098.0665	2015-01-12 23:53:29.172650	
1346082.8215999999	2015-01-12 23:53:30.192803	
1346067.5828	2015-01-12 23:53:31.212956	
1346052.3500999999	2015-01-12 23:53:32.233111	
1346037.1237000001	2015-01-12 23:53:33.253264	
1346021.9034	2015-01-12 23:53:34.273417	
1346006.6894	2015-01-12 23:53:35.293572	
1345991.4816999999	2015-01-12 23:53:36.313725	
1345976.2804	2015-01-12 23:53:37.333880	
1345961.0855	2015-01-12 23:53:38.354032	
1345945.8970999999	2015-01-12 23:53:39.374185	
1345930.7153	2015-01-12 23:53:40.394340	
1345915.54	2015-01-12 23:53:41.414493	
1345900.3714000001	2015-01-12 23:53:42.434648	
1345885.2095000001	2015-01-12 23:53:43.454800	
1345870.0543	2015-01-12 23:53:44.474953	
1345854.9058999999	2015-01-12 23:53:45.495108	
1345839.7642999999	2015-01-12 23:53:46.515261	
1345824.6296999999	2015-01-12 23:53:47.535416	
1345809.5020000001	2015-01-12 23:53:48.555568	
1345794.3814000001	2015-01-12 23:53:49.575723	
1345779.2677	2015-01-12 23:53:50.595877	
1345764.1613	2015-01-12 23:53:51.616030	
1345749.0619000001	2015-01-12 23:53:52.636182	
1345733.9698000001	2015-01-12 23:53:53.656337	
1345718.885	2015-01-12 23:53:54.676490	
1345703.8074	2015-01-12 23:53:55.696645	
1345688.7372999999	2015-01-12 23:53:56.716798	
1345673.6746	2015-01-12 23:53:57.736952	
1345658.6192999999	2015-01-12 23:53:58.757106	
1345643.5715999999	2015-01-12 23:53:59.777259	
1345628.5315	2015-01-12 23:54:00.797412	
1345613.4989	2015-01-12 23:54:01.817567	
1345598.4741	2015-01-12 23:54:02.837719	
1345583.4569999999	2015-01-12 23:54:03.857874	
1345568.4478	2015-01-12 23:54:04.878027	
1345553.4463	2015-01-12 23:54:05.898182	
1345538.4528000001	2015-01-12 23:54:06.918334	
1345523.4671	2015-01-12 23:54:07.938488	
1345508.4894999999	2015-01-12 23:54:08.958641	
1345493.5199	2015-01-12 23:54:09.978796	
1345478.5585	2015-01-12 23:54:10.998949	
1345463.6052000001	2015-01-12 23:54:12.019103	
1345448.6601	2015-01-12 23:54:13.039256	
1345433.7231999999	2015-01-12 23:54:14.059411	
1345418.7945999999	2015-01-12 23:54:15.079564	
1345403.8744000001	2015-01-12 23:54:16.099718	
1345388.9627	2015-01-12 23:54:17.119870	
1345374.0593000001	2015-01-12 23:54:18.140025	
1345359.1646	2015-01-12 23:54:19.160178	
1345344.2782999999	2015-01-12 23:54:20.180333	
1345329.4007000001	2015-01-12 23:54:21.200486	
1345314.5316999999	2015-01-12 23:54:22.220638	
1345299.6714999999	2015-01-12 23:54:23.240793	
1345284.8200000001	2015-01-12 23:54:24.260946	
1345269.9774	2015-01-12 23:54:25.281100	
1345255.1436000001	2015-01-12 23:54:26.301254	
1345240.3186999999	2015-01-12 23:54:27.321407	
1345225.5027999999	2015-01-12 23:54:28.341562	
1345210.696	2015-01-12 23:54:29.361715	
1345195.8981999999	2015-01-12 23:54:30.381868	
1345181.1096000001	2015-01-12 23:54:31.402022	
1345166.3300999999	2015-01-12 23:54:32.422176	
1345151.5599	2015-01-12 23:54:33.442330	
1345136.7989000001	2015-01-12 23:54:34.462483	
1345122.0473	2015-01-12 23:54:35.482638	
1345107.3051	2015-01-12 23:54:36.502790	
1345092.5723000001	2015-01-12 23:54:37.522943	
1345077.8489999999	2015-01-12 23:54:38.543098	
1345063.1351999999	2015-01-12 23:54:39.563251	
1345048.4310000001	2015-01-12 23:54:40.583406	
1345033.7365000001	2015-01-12 23:54:41.603559	
1345019.0515999999	2015-01-12 23:54:42.623712	
1345004.3765	2015-01-12 23:54:43.643865	
1344989.7111	2015-01-12 23:54:44.664020	
1344975.0556999999	2015-01-12 23:54:45.684172	
1344960.4099999999	2015-01-12 23:54:46.704327	
1344945.7744	2015-01-12 23:54:47.724480	
1344931.1487	2015-01-12 23:54:48.744635	
1344916.5331000001	2015-01-12 23:54:49.764788	
1344901.9276000001	2015-01-12 23:54:50.784941	
1344887.3322000001	2015-01-12 23:54:51.805094	
1344872.747	2015-01-12 23:54:52.825249	
1344858.1721000001	2015-01-12 23:54:53.845402	
1344843.6074000001	2015-01-12 23:54:54.865557	
1344829.0530999999	2015-01-12 23:54:55.885709	
1344814.5092	2015-01-12 23:54:56.905864	
1344799.9757999999	2015-01-12 23:54:57.926017	
1344785.4528000001	2015-01-12 23:54:58.946171	
1344770.9404	2015-01-12 23:54:59.966323	
1344756.4386	2015-01-12 23:55:00.986478	
1344741.9473999999	2015-01-12 23:55:02.006631	
1344727.4668999999	2015-01-12 23:55:03.026786	
1344712.9972000001	2015-01-12 23:55:04.046939	
1344698.5382999999	2015-01-12 23:55:05.067093	
1344684.0902	2015-01-12 23:55:06.087246	
1344669.6529999999	2015-01-12 23:55:07.107400	
1344655.2268000001	2015-01-12 23:55:08.127553	
1344640.8115000001	2015-01-12 23:55:09.147708	
1344626.4073999999	2015-01-12 23:55:10.167860	
1344612.0142000001	2015-01-12 23:55:11.188015	
1344597.6322999999	2015-01-12 23:55:12.208168	
1344583.2615	2015-01-12 23:55:13.228321	
1344568.902	2015-01-12 23:55:14.248475	
1344554.5538000001	2015-01-12 23:55:15.268628	
1344540.2168999999	2015-01-12 23:55:16.288782	
1344525.8914000001	2015-01-12 23:55:17.308937	
1344511.5774000001	2015-01-12 23:55:18.329090	
1344497.2748	2015-01-12 23:55:19.349244	
1344482.9838	2015-01-12 23:55:20.369397	
1344468.7043999999	2015-01-12 23:55:21.389550	
1344454.4365999999	2015-01-12 23:55:22.409704	
